,cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
2041,346.25,414,24,4,B2C,Физическое лицо,Одежда,Унисекс,Москва,Екатеринбург,Розничный,2023-04-15 14:45:00,2023-04-16 14:45:00,1.6,Весна,Весна
3571,703.23,920,27,10,B2B,Юридическое лицо,Электроника,Компьютеры,Казань,Москва,Оптовый,2023-04-15 17:22:00,2023-04-16 20:22:00,22.0,Весна,Весна
616,1296.91,821,29,2,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Сочи,Оптовый,2023-04-15 22:43:00,2023-04-17 03:43:00,52.6,Весна,Весна
1960,33.52,33,54,2,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Оптовый,2023-04-16 00:16:00,2023-04-18 06:16:00,0.5,Весна,Весна
1977,332.54,274,10,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Владивосток,Розничный,2023-04-16 01:25:00,2023-04-16 11:25:00,70.0,Весна,Весна
1629,256.67,394,13,3,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Казань,Розничный,2023-04-16 12:34:00,2023-04-17 01:34:00,2.1,Весна,Весна
1252,18.76,26,55,1,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Казань,Розничный,2023-04-16 14:46:00,2023-04-18 21:46:00,5.0,Весна,Весна
212,1092.64,643,42,7,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Санкт-Петербург,Розничный,2023-04-16 20:34:00,2023-04-18 14:34:00,4.2,Весна,Весна
3117,586.22,312,20,1,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Москва,Розничный,2023-04-17 02:06:00,2023-04-17 22:06:00,2.2,Весна,Весна
2312,402.32,692,35,1,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Владивосток,Розничный,2023-04-17 04:12:00,2023-04-18 15:12:00,0.25,Весна,Весна
2091,357.84,391,8,1,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Оптовый,2023-04-17 09:00:00,2023-04-17 17:00:00,0.03,Весна,Весна
2194,38.61,20,27,8,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Екатеринбург,Розничный,2023-04-17 10:22:00,2023-04-18 13:22:00,17.6,Весна,Весна
800,141.4,170,40,7,B2C,Физическое лицо,Одежда,Женская,Нижний Новгород,Нижний Новгород,Розничный,2023-04-17 10:28:00,2023-04-19 02:28:00,4.2,Весна,Весна
725,1362.44,896,52,8,B2C,Юридическое лицо,Одежда,Мужская,Новосибирск,Нижний Новгород,Розничный,2023-04-17 14:49:00,2023-04-19 18:49:00,4.0,Весна,Весна
1399,200.84,140,69,4,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-04-17 16:20:00,2023-04-20 13:20:00,8.8,Весна,Весна
3770,759.53,949,48,1,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Нижний Новгород,Розничный,2023-04-17 18:07:00,2023-04-19 18:07:00,10.0,Весна,Весна
503,1233.82,647,56,2,B2C,Физическое лицо,Одежда,Унисекс,Казань,Казань,Оптовый,2023-04-17 20:12:00,2023-04-20 04:12:00,1.2,Весна,Весна
2038,345.86,521,3,10,B2C,Физическое лицо,Одежда,Женская,Москва,Екатеринбург,Розничный,2023-04-17 20:34:00,2023-04-17 23:34:00,3.0,Весна,Весна
3864,789.67,726,51,5,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Санкт-Петербург,Розничный,2023-04-17 21:41:00,2023-04-20 00:41:00,11.0,Весна,Весна
3377,65.98,68,22,10,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Казань,Розничный,2023-04-18 01:55:00,2023-04-18 23:55:00,2.5,Весна,Весна
1214,175.79,241,21,9,B2C,Физическое лицо,Одежда,Унисекс,Новосибирск,Москва,Розничный,2023-04-18 01:56:00,2023-04-18 22:56:00,1.62,Весна,Весна
3524,687.39,575,3,1,B2C,Физическое лицо,Одежда,Мужская,Сочи,Новосибирск,Розничный,2023-04-18 03:31:00,2023-04-18 06:31:00,0.5,Весна,Весна
1197,173.36,328,65,3,B2B,Физическое лицо,Одежда,Мужская,Сочи,Новосибирск,Розничный,2023-04-18 05:36:00,2023-04-20 22:36:00,2.1,Весна,Весна
4018,834.81,881,36,1,B2B,Физическое лицо,Электроника,Мобильные устройства,Москва,Санкт-Петербург,Розничный,2023-04-18 07:43:00,2023-04-19 19:43:00,0.5,Весна,Весна
951,1509.01,797,38,2,VIP,Физическое лицо,Электроника,Аксессуары,Москва,Новосибирск,Розничный,2023-04-18 11:36:00,2023-04-20 01:36:00,0.5,Весна,Весна
594,1286.45,748,53,1,VIP,Юридическое лицо,Одежда,Женская,Сочи,Краснодар,Розничный,2023-04-18 12:09:00,2023-04-20 17:09:00,0.3,Весна,Весна
1911,32.9,19,29,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Санкт-Петербург,Розничный,2023-04-18 12:44:00,2023-04-19 17:44:00,4.9,Весна,Весна
3020,560.13,388,6,5,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Новосибирск,Розничный,2023-04-18 12:55:00,2023-04-18 18:55:00,3.5,Весна,Весна
1488,221.67,284,34,2,VIP,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Нижний Новгород,Розничный,2023-04-18 22:09:00,2023-04-20 08:09:00,140.0,Весна,Весна
1930,323.85,460,67,7,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Новосибирск,Розничный,2023-04-18 22:47:00,2023-04-21 17:47:00,0.091,Весна,Весна
1388,199.18,352,20,10,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Санкт-Петербург,Розничный,2023-04-18 23:16:00,2023-04-19 19:16:00,2.5,Весна,Весна
2537,453.23,268,32,2,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Нижний Новгород,Розничный,2023-04-19 06:25:00,2023-04-20 14:25:00,0.5,Весна,Весна
2411,424.55,265,20,7,B2B,Физическое лицо,Электроника,Компьютеры,Москва,Москва,Розничный,2023-04-19 08:47:00,2023-04-20 04:47:00,15.400000000000002,Весна,Весна
3248,617.55,507,13,10,B2C,Юридическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-04-19 09:42:00,2023-04-19 22:42:00,0.13,Весна,Весна
2389,419.29,402,63,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Новосибирск,Розничный,2023-04-19 12:18:00,2023-04-22 03:18:00,30.5,Весна,Весна
3518,684.9,394,33,7,B2C,Физическое лицо,Одежда,Мужская,Москва,Санкт-Петербург,Розничный,2023-04-19 12:19:00,2023-04-20 21:19:00,4.9,Весна,Весна
847,1445.64,802,28,2,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Москва,Оптовый,2023-04-19 13:52:00,2023-04-20 17:52:00,20.0,Весна,Весна
1300,185.1,284,67,4,B2C,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Оптовый,2023-04-19 17:16:00,2023-04-22 12:16:00,2.4,Весна,Весна
4093,851.65,596,57,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Калининград,Розничный,2023-04-19 17:18:00,2023-04-22 02:18:00,0.5,Весна,Весна
3135,591.14,320,33,4,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Сочи,Розничный,2023-04-19 18:29:00,2023-04-21 03:29:00,2.0,Весна,Весна
530,125.01,166,7,7,VIP,Юридическое лицо,Одежда,Унисекс,Москва,Санкт-Петербург,Розничный,2023-04-19 21:41:00,2023-04-20 04:41:00,4.2,Весна,Весна
1035,1572.4,976,10,1,VIP,Физическое лицо,Электроника,Аксессуары,Москва,Новосибирск,Розничный,2023-04-19 22:36:00,2023-04-20 08:36:00,0.013,Весна,Весна
971,152.88,186,61,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Новосибирск,Розничный,2023-04-19 23:58:00,2023-04-22 12:58:00,14.0,Весна,Весна
393,1179.78,860,20,6,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-04-20 00:48:00,2023-04-20 20:48:00,60.0,Весна,Весна
3525,687.67,769,20,4,B2C,Физическое лицо,Одежда,Женская,Москва,Москва,Розничный,2023-04-20 01:08:00,2023-04-20 21:08:00,1.2,Весна,Весна
1775,288.84,161,56,3,B2B,Физическое лицо,Одежда,Женская,Новосибирск,Екатеринбург,Розничный,2023-04-20 04:19:00,2023-04-22 12:19:00,1.7999999999999998,Весна,Весна
1747,282.29,209,21,4,B2B,Юридическое лицо,Одежда,Унисекс,Москва,Сочи,Розничный,2023-04-20 07:37:00,2023-04-21 04:37:00,1.6,Весна,Весна
106,1045.38,678,28,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Розничный,2023-04-20 08:30:00,2023-04-21 12:30:00,6.859999999999999,Весна,Весна
858,145.77,229,50,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-04-20 12:47:00,2023-04-22 14:47:00,54.0,Весна,Весна
1728,276.73,477,4,2,B2C,Физическое лицо,Одежда,Женская,Казань,Нижний Новгород,Розничный,2023-04-20 17:26:00,2023-04-20 21:26:00,0.6,Весна,Весна
2227,385.71,466,22,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Москва,Розничный,2023-04-21 00:34:00,2023-04-21 22:34:00,140.0,Весна,Весна
685,1332.06,950,20,2,VIP,Физическое лицо,Электроника,Компьютеры,Москва,Сочи,Розничный,2023-04-21 02:49:00,2023-04-21 22:49:00,10.0,Весна,Весна
2122,364.95,378,57,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Владивосток,Оптовый,2023-04-21 05:43:00,2023-04-23 14:43:00,78.9,Весна,Весна
