cost,distance,delivery_time_hours,quantity,departure_date,arrival_date,total_mass_kg,arrival_season,segment_B2C,segment_VIP,customer_type_Юридическое лицо,category_Одежда,category_Спорттовары,category_Электроника,sub_category_Женская,sub_category_Компьютеры,sub_category_Крупная техника,sub_category_Малая техника,sub_category_Мобильные устройства,sub_category_Мужская,sub_category_Тренажеры,sub_category_Унисекс,city_x_Москва,city_x_Нижний Новгород,city_x_Новосибирск,city_x_Санкт-Петербург,city_x_Сочи,city_y_Екатеринбург,city_y_Казань,city_y_Калининград,city_y_Краснодар,city_y_Москва,city_y_Нижний Новгород,city_y_Новосибирск,city_y_Санкт-Петербург,city_y_Сочи,store_type_Розничный,departure_season_Зима,departure_season_Лето,departure_season_Осень
1095.66,621,58,4,2023-03-25 02:17:00,2023-03-27 12:17:00,40.0,Весна,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
389.13,216,40,9,2023-03-25 06:06:00,2023-03-26 22:06:00,1.62,Весна,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
638.34,849,31,10,2023-03-25 15:35:00,2023-03-26 22:35:00,6.0,Весна,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
947.47,644,58,10,2023-03-25 16:45:00,2023-03-28 02:45:00,6.0,Весна,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
163.5,131,56,10,2023-03-25 17:25:00,2023-03-28 01:25:00,90.0,Весна,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469.06,554,40,7,2023-03-25 17:56:00,2023-03-27 09:56:00,0.21,Весна,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
550.97,964,6,8,2023-03-25 18:04:00,2023-03-26 00:04:00,40.0,Весна,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
666.92,457,44,9,2023-03-25 18:40:00,2023-03-27 14:40:00,0.27,Весна,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
377.11,529,9,8,2023-03-25 19:48:00,2023-03-26 04:48:00,80.0,Весна,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
466.08,769,45,7,2023-03-25 21:49:00,2023-03-27 18:49:00,24.5,Весна,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1458.19,744,46,8,2023-03-26 00:52:00,2023-03-27 22:52:00,28.0,Весна,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
298.85,179,5,4,2023-03-26 01:41:00,2023-03-26 06:41:00,0.68,Весна,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
99.72,170,5,9,2023-03-26 02:17:00,2023-03-26 07:17:00,0.27,Весна,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
296.38,175,52,4,2023-03-26 04:51:00,2023-03-28 08:51:00,20.0,Весна,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
313.97,296,18,7,2023-03-26 05:19:00,2023-03-26 23:19:00,21.35,Весна,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
381.71,609,67,8,2023-03-26 11:20:00,2023-03-29 06:20:00,2.64,Весна,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
614.68,586,14,4,2023-03-26 11:55:00,2023-03-27 01:55:00,70.0,Весна,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
645.03,456,39,5,2023-03-26 12:55:00,2023-03-28 03:55:00,1.25,Весна,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
47.21,39,21,6,2023-03-26 17:50:00,2023-03-27 14:50:00,1.5,Весна,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
78.69,47,35,5,2023-03-26 18:05:00,2023-03-28 05:05:00,4.9,Весна,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1532.87,961,32,9,2023-03-26 22:12:00,2023-03-28 06:12:00,45.0,Весна,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
232.53,413,55,7,2023-03-26 22:21:00,2023-03-29 05:21:00,24.5,Весна,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
601.88,697,29,9,2023-03-27 01:09:00,2023-03-28 06:09:00,8.82,Весна,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
891.52,490,66,1,2023-03-27 02:44:00,2023-03-29 20:44:00,0.3,Весна,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
550.4,934,68,10,2023-03-27 04:34:00,2023-03-30 00:34:00,22.0,Весна,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1465.89,962,4,9,2023-03-27 05:36:00,2023-03-27 09:36:00,2.25,Весна,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
885.58,516,50,5,2023-03-27 11:33:00,2023-03-29 13:33:00,0.15,Весна,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
263.43,267,24,8,2023-03-27 13:01:00,2023-03-28 13:01:00,17.6,Весна,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
331.7,237,2,6,2023-03-27 13:51:00,2023-03-27 15:51:00,3.6,Весна,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
480.8,332,50,9,2023-03-27 19:48:00,2023-03-29 21:48:00,0.1169999999999999,Весна,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
837.19,990,5,1,2023-03-27 21:25:00,2023-03-28 02:25:00,0.5,Весна,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
878.27,649,64,1,2023-03-27 23:39:00,2023-03-30 15:39:00,0.98,Весна,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
92.57,117,49,3,2023-03-28 01:09:00,2023-03-30 02:09:00,0.51,Весна,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1229.74,989,26,2,2023-03-28 03:06:00,2023-03-29 05:06:00,0.6,Весна,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
758.3,746,2,1,2023-03-28 04:22:00,2023-03-28 06:22:00,0.7,Весна,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1411.78,712,58,1,2023-03-28 12:10:00,2023-03-30 22:10:00,3.05,Весна,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1447.44,876,41,3,2023-03-28 14:12:00,2023-03-30 07:12:00,2.1,Весна,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
71.95,123,38,2,2023-03-28 20:12:00,2023-03-30 10:12:00,4.4,Весна,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
663.5,491,15,2,2023-03-29 00:20:00,2023-03-29 15:20:00,140.0,Весна,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
24.0,26,36,2,2023-03-29 00:58:00,2023-03-30 12:58:00,1.0,Весна,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
468.43,307,15,6,2023-03-29 01:14:00,2023-03-29 16:14:00,54.0,Весна,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
247.12,305,27,10,2023-03-29 07:54:00,2023-03-30 10:54:00,100.0,Весна,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
312.79,360,1,5,2023-03-29 15:40:00,2023-03-29 16:40:00,1.65,Весна,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
537.2,477,47,2,2023-03-29 16:13:00,2023-03-31 15:13:00,18.0,Весна,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1463.18,878,41,5,2023-03-30 01:15:00,2023-03-31 18:15:00,11.0,Весна,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
115.45,83,71,9,2023-03-30 08:03:00,2023-04-02 07:03:00,81.0,Весна,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1263.22,861,48,7,2023-03-30 08:12:00,2023-04-01 08:12:00,6.859999999999999,Весна,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
661.18,731,16,5,2023-03-30 09:14:00,2023-03-31 01:14:00,2.0,Весна,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
897.8,585,22,1,2023-03-30 09:42:00,2023-03-31 07:42:00,0.17,Весна,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
