,cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
2829,512.93,620,57,5,B2C,Физическое лицо,Одежда,Женская,Сочи,Екатеринбург,Розничный,2023-04-12 11:56:00,2023-04-14 20:56:00,1.5,Весна,Весна
1147,168.2,268,54,4,VIP,Физическое лицо,Спорттовары,Тренажеры,Сочи,Москва,Розничный,2023-04-12 15:31:00,2023-04-14 21:31:00,105.2,Весна,Весна
3697,744.07,483,57,2,B2B,Физическое лицо,Электроника,Мобильные устройства,Москва,Краснодар,Розничный,2023-04-12 17:04:00,2023-04-15 02:04:00,0.34,Весна,Весна
833,143.27,87,40,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Казань,Розничный,2023-04-12 20:16:00,2023-04-14 12:16:00,1.02,Весна,Весна
1610,246.77,149,41,6,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-04-12 20:53:00,2023-04-14 13:53:00,13.2,Весна,Весна
4390,976.61,525,25,3,B2C,Юридическое лицо,Электроника,Компьютеры,Санкт-Петербург,Санкт-Петербург,Розничный,2023-04-12 23:53:00,2023-04-14 00:53:00,6.6000000000000005,Весна,Весна
479,124.82,193,3,2,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-04-13 04:13:00,2023-04-13 07:13:00,4.4,Весна,Весна
1271,18.37,12,41,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Нижний Новгород,Краснодар,Розничный,2023-04-13 04:30:00,2023-04-14 21:30:00,52.6,Весна,Весна
304,1142.04,731,59,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-04-13 09:29:00,2023-04-15 20:29:00,24.5,Весна,Весна
1158,169.46,214,26,1,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Нижний Новгород,Розничный,2023-04-13 10:08:00,2023-04-14 12:08:00,0.18,Весна,Весна
4011,840.27,588,54,6,VIP,Юридическое лицо,Электроника,Мобильные устройства,Казань,Краснодар,Оптовый,2023-04-13 10:50:00,2023-04-15 16:50:00,1.02,Весна,Весна
984,1538.06,922,72,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Сочи,Розничный,2023-04-13 18:09:00,2023-04-16 18:09:00,4.9,Весна,Весна
2776,500.73,278,48,3,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Краснодар,Розничный,2023-04-13 18:10:00,2023-04-15 18:10:00,2.1,Весна,Весна
906,148.48,190,1,10,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Москва,Розничный,2023-04-13 21:43:00,2023-04-13 22:43:00,2.5,Весна,Весна
3205,606.19,669,62,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-04-13 21:53:00,2023-04-16 11:53:00,35.0,Весна,Весна
2562,452.79,482,65,10,VIP,Физическое лицо,Электроника,Мобильные устройства,Казань,Новосибирск,Оптовый,2023-04-14 04:00:00,2023-04-16 21:00:00,1.7000000000000002,Весна,Весна
1707,265.55,244,60,2,B2C,Юридическое лицо,Одежда,Мужская,Нижний Новгород,Казань,Розничный,2023-04-14 04:31:00,2023-04-16 16:31:00,1.0,Весна,Весна
2201,374.57,271,66,7,B2B,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Калининград,Розничный,2023-04-14 04:37:00,2023-04-16 22:37:00,1.75,Весна,Весна
3627,721.52,624,33,4,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Екатеринбург,Розничный,2023-04-14 06:51:00,2023-04-15 15:51:00,1.0,Весна,Весна
3202,605.62,587,10,2,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Нижний Новгород,Розничный,2023-04-14 08:38:00,2023-04-14 18:38:00,140.0,Весна,Весна
3644,727.23,428,24,1,B2C,Юридическое лицо,Электроника,Аксессуары,Сочи,Москва,Розничный,2023-04-14 09:32:00,2023-04-15 09:32:00,0.25,Весна,Весна
472,1235.94,892,60,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Краснодар,Розничный,2023-04-14 11:38:00,2023-04-16 23:38:00,1.7000000000000002,Весна,Весна
3367,647.88,863,34,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Оптовый,2023-04-14 20:39:00,2023-04-16 06:39:00,2.94,Весна,Весна
2806,508.11,967,70,2,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Казань,Розничный,2023-04-14 21:28:00,2023-04-17 19:28:00,0.5,Весна,Весна
901,1478.26,762,37,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Казань,Розничный,2023-04-14 22:40:00,2023-04-16 11:40:00,0.68,Весна,Весна
822,1424.14,844,70,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-04-15 04:39:00,2023-04-18 02:39:00,6.859999999999999,Весна,Весна
4185,902.53,818,18,1,B2C,Физическое лицо,Одежда,Унисекс,Казань,Казань,Розничный,2023-04-15 06:22:00,2023-04-16 00:22:00,0.6,Весна,Весна
3890,801.75,654,35,8,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-04-15 07:41:00,2023-04-16 18:41:00,17.6,Весна,Весна
408,1198.94,728,11,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Калининград,Розничный,2023-04-15 11:52:00,2023-04-15 22:52:00,10.5,Весна,Весна
2689,483.53,310,5,2,B2B,Физическое лицо,Одежда,Мужская,Новосибирск,Сочи,Розничный,2023-04-15 18:40:00,2023-04-15 23:40:00,1.4,Весна,Весна
1834,293.05,159,42,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Нижний Новгород,Розничный,2023-04-16 01:24:00,2023-04-17 19:24:00,17.5,Весна,Весна
2156,366.82,388,14,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Оптовый,2023-04-16 02:30:00,2023-04-16 16:30:00,26.3,Весна,Весна
3246,614.72,511,27,4,B2B,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Нижний Новгород,Розничный,2023-04-16 04:52:00,2023-04-17 07:52:00,40.0,Весна,Весна
3542,699.38,720,40,9,B2C,Физическое лицо,Одежда,Унисекс,Казань,Екатеринбург,Оптовый,2023-04-16 06:57:00,2023-04-17 22:57:00,5.4,Весна,Весна
3897,803.78,604,42,2,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Новосибирск,Розничный,2023-04-16 09:30:00,2023-04-18 03:30:00,4.4,Весна,Весна
1108,1644.08,917,35,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Сочи,Розничный,2023-04-16 11:10:00,2023-04-17 22:10:00,6.1,Весна,Весна
976,1529.33,991,65,5,B2C,Физическое лицо,Одежда,Женская,Москва,Сочи,Розничный,2023-04-16 16:01:00,2023-04-19 09:01:00,1.5,Весна,Весна
2413,417.43,262,2,6,B2B,Физическое лицо,Одежда,Мужская,Москва,Краснодар,Розничный,2023-04-16 22:47:00,2023-04-17 00:47:00,3.0,Весна,Весна
3944,82.26,71,72,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-04-17 01:05:00,2023-04-20 01:05:00,60.0,Весна,Весна
2472,429.92,251,65,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Владивосток,Розничный,2023-04-17 10:31:00,2023-04-20 03:31:00,3.0,Весна,Весна
3895,803.18,659,10,8,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Оптовый,2023-04-17 10:47:00,2023-04-17 20:47:00,0.24,Весна,Весна
1565,235.45,170,52,2,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сочи,Екатеринбург,Розничный,2023-04-17 11:35:00,2023-04-19 15:35:00,0.34,Весна,Весна
1233,177.02,107,16,6,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Нижний Новгород,Розничный,2023-04-17 12:22:00,2023-04-18 04:22:00,4.199999999999999,Весна,Весна
2424,418.54,381,59,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-04-17 16:12:00,2023-04-20 03:12:00,24.5,Весна,Весна
761,1387.69,800,1,10,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Казань,Розничный,2023-04-17 16:34:00,2023-04-17 17:34:00,0.3,Весна,Весна
1256,179.05,179,15,6,B2C,Физическое лицо,Одежда,Женская,Казань,Новосибирск,Оптовый,2023-04-17 16:44:00,2023-04-18 07:44:00,1.7999999999999998,Весна,Весна
1139,167.13,191,13,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-04-17 20:49:00,2023-04-18 09:49:00,18.3,Весна,Весна
1013,1561.55,825,43,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Екатеринбург,Розничный,2023-04-17 21:09:00,2023-04-19 16:09:00,78.9,Весна,Весна
1111,1647.57,896,68,5,B2C,Физическое лицо,Одежда,Унисекс,Москва,Казань,Розничный,2023-04-18 01:47:00,2023-04-20 21:47:00,3.0,Весна,Весна
1072,161.52,97,50,1,B2C,Физическое лицо,Одежда,Мужская,Москва,Санкт-Петербург,Розничный,2023-04-18 01:52:00,2023-04-20 03:52:00,0.5,Весна,Весна
215,11.4,13,43,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Новосибирск,Новосибирск,Розничный,2023-04-18 06:05:00,2023-04-20 01:05:00,9.15,Весна,Весна
1237,177.42,206,22,3,VIP,Физическое лицо,Электроника,Аксессуары,Новосибирск,Казань,Розничный,2023-04-18 06:53:00,2023-04-19 04:53:00,0.09,Весна,Весна
729,1366.72,785,18,6,B2C,Юридическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Сочи,Розничный,2023-04-18 13:34:00,2023-04-19 07:34:00,1.02,Весна,Весна
4148,889.23,685,9,1,B2B,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Москва,Розничный,2023-04-18 14:53:00,2023-04-18 23:53:00,5.0,Весна,Весна
