cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
1635.24,824,48,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Москва,Розничный,28.0,241947,Лето
1636.39,967,42,4,VIP,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Дальневосточный,Владивосток,Розничный,292.0,821958,Весна
1638.07,825,51,9,VIP,Юридическое лицо,Одежда,Унисекс,Центральный,Москва,Центральный,Москва,Розничный,5.399999999999999,146162,Осень
1639.23,935,6,7,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,0.091,2389,Зима
164.82,156,7,2,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Сибирский,Новосибирск,Розничный,1.0,468762,Осень
164.85,148,27,4,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Сибирский,Новосибирск,Розничный,2.4,885962,Осень
1641.09,950,5,8,B2B,Юридическое лицо,Одежда,Мужская,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,4.0,35732,Осень
1641.84,847,43,6,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Краснодар,Розничный,3.0,55562,Лето
1642.39,891,27,10,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,30.5,692314,Зима
1642.78,863,56,10,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,7.0,291354,Зима
1643.72,980,47,10,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,1.8,637715,Лето
1644.52,926,35,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,31.5,831467,Весна
1644.74,887,56,9,VIP,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Центральный,Москва,Розничный,4.5,970111,Лето
1649.38,892,5,2,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,35.0,282598,Зима
165.05,130,57,9,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,0.117,631075,Зима
165.18,229,51,9,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,6.3,678802,Лето
165.52,257,19,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,87.5,22515,Зима
165.6,116,12,9,B2B,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,6.3,452255,Лето
165.73,87,66,4,B2C,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Южный,Сочи,Розничный,1.32,107269,Лето
165.93,146,48,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Уральский,Екатеринбург,Розничный,1.7,822990,Зима
165.98,158,30,2,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Уральский,Екатеринбург,Розничный,0.66,392678,Лето
1653.02,834,59,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Центральный,Москва,Розничный,78.9,500056,Весна
1656.04,885,29,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Приволжский,Казань,Розничный,140.0,486735,Осень
1659.51,856,57,5,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Краснодар,Оптовый,0.8999999999999999,383241,Лето
166.31,331,54,3,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,15.0,894066,Зима
